filename,size,rseries
07180814_1530_F0002,203.937MiB,R68
07180814_1530_F0003,202.749MiB,R68
07180814_1530_F0004,196.829MiB,R68
07180814_1530_F0005,196.162MiB,R68
07180814_1530_F0006,197.193MiB,R68
07180814_1530_F0007,196.319MiB,R68
07180814_1530_F0008,195.523MiB,R68
07180814_1530_F0009,199.435MiB,R68
07180814_1530_F0010,152.124MiB,R68
07180814_1541_F0001,51.453MiB,R68
07180814_1541_F0002,203.128MiB,R68
07180814_1541_F0003,202.311MiB,R68
07180814_1541_F0004,200.335MiB,R68
07180814_1541_F0005,198.428MiB,R68
07180814_1541_F0006,196.945MiB,R68
07180814_1541_F0007,198.857MiB,R68
07180814_1541_F0008,196.667MiB,R68
07180814_1541_F0009,197.087MiB,R68
07180814_1541_F0010,164.844MiB,R68
07180814_1551_F0001,51.163MiB,R68
07180814_1551_F0002,198.907MiB,R68
07180814_1551_F0003,203.354MiB,R68
07180814_1551_F0004,201.916MiB,R68
07180814_1551_F0005,198.851MiB,R68
07180814_1551_F0006,200.647MiB,R68
07180814_1551_F0007,199.118MiB,R68
07180814_1551_F0008,199.740MiB,R68
07180814_1551_F0009,197.566MiB,R68
07180814_1551_F0010,162.422MiB,R68
07180814_1601_F0001,51.294MiB,R68
07180814_1601_F0002,204.118MiB,R68
07180814_1601_F0003,202.057MiB,R68
07180814_1601_F0004,198.694MiB,R68
07180814_1601_F0005,197.077MiB,R68
07180814_1601_F0006,199.055MiB,R68
07180814_1601_F0007,197.428MiB,R68
07180814_1601_F0008,198.575MiB,R68
07180814_1601_F0009,196.070MiB,R68
07180814_1601_F0010,158.474MiB,R68
07180814_1651_F0001,51.974MiB,R68
07180814_1651_F0002,200.732MiB,R68
07180814_1651_F0003,200.090MiB,R68
07180814_1651_F0004,196.422MiB,R68
07180814_1651_F0005,195.932MiB,R68
07180814_1651_F0006,198.080MiB,R68
07180814_1651_F0007,198.870MiB,R68
07180814_1651_F0008,195.306MiB,R68
07180814_1651_F0009,195.051MiB,R68
07180814_1651_F0010,160.299MiB,R68
07180814_1701_F0001,49.341MiB,R68
07180814_1701_F0002,197.942MiB,R68
07180814_1701_F0003,200.546MiB,R68
07180814_1701_F0004,194.473MiB,R68
07180814_1701_F0005,198.954MiB,R68
07180814_1701_F0006,197.366MiB,R68
07180814_1701_F0007,192.161MiB,R68
07180814_1701_F0008,194.429MiB,R68
07180814_1701_F0009,197.779MiB,R68
07180814_1701_F0010,157.106MiB,R68
07180814_1711_F0001,54.001MiB,R68
07180814_1711_F0002,203.041MiB,R68
07180814_1711_F0003,198.712MiB,R68
07180814_1711_F0004,195.741MiB,R68
07180814_1711_F0005,190.804MiB,R68
07180814_1711_F0006,192.525MiB,R68
07180814_1711_F0007,194.924MiB,R68
07180814_1711_F0008,195.262MiB,R68
07180814_1711_F0009,199.634MiB,R68
07180814_1711_F0010,151.467MiB,R68
07180814_1721_F0001,51.070MiB,R68
07180814_1721_F0002,196.632MiB,R68
07180814_1721_F0003,202.793MiB,R68
07180814_1721_F0004,198.576MiB,R68
07180814_1721_F0005,195.300MiB,R68
07180814_1721_F0006,197.567MiB,R68
07180814_1721_F0007,196.122MiB,R68
07180814_1721_F0008,197.768MiB,R68
07180814_1721_F0009,195.854MiB,R68
07180814_1721_F0010,153.974MiB,R68
07180814_1731_F0001,51.775MiB,R68
07180814_1731_F0002,201.724MiB,R68
07180814_1731_F0003,198.632MiB,R68
07180814_1731_F0004,199.917MiB,R68
07180814_1731_F0005,199.304MiB,R68
07180814_1731_F0006,198.822MiB,R68
07180814_1731_F0007,200.504MiB,R68
07180814_1731_F0008,197.232MiB,R68
07180814_1731_F0009,195.229MiB,R68
07180814_1731_F0010,160.038MiB,R68
07180814_1741_F0001,49.798MiB,R68
07180814_1741_F0002,201.580MiB,R68
07180814_1741_F0003,200.508MiB,R68
07180814_1741_F0004,198.928MiB,R68
07180814_1741_F0005,199.297MiB,R68
07180814_1741_F0006,195.646MiB,R68
07180814_1741_F0007,197.052MiB,R68
07180814_1741_F0008,198.380MiB,R68
07180814_1741_F0009,195.836MiB,R68
07180814_1741_F0010,159.668MiB,R68
07180814_1751_F0001,52.106MiB,R68
07180814_1751_F0002,200.370MiB,R68
07180814_1751_F0003,198.490MiB,R68
07180814_1751_F0004,197.574MiB,R68
07180814_1751_F0005,198.853MiB,R68
07180814_1751_F0006,197.551MiB,R68
07180814_1751_F0007,196.096MiB,R68
07180814_1751_F0008,193.610MiB,R68
07180814_1751_F0009,198.243MiB,R68
07180814_1751_F0010,156.710MiB,R68
07180814_1801_F0001,49.050MiB,R68
07180814_1801_F0002,202.019MiB,R68
07180814_1801_F0003,203.928MiB,R68
07180814_1801_F0004,199.299MiB,R68
07180814_1801_F0005,198.541MiB,R68
07180814_1801_F0006,189.980MiB,R68
07180814_1801_F0007,199.040MiB,R68
07180814_1801_F0008,198.904MiB,R68
07180814_1801_F0009,196.732MiB,R68
07180814_1801_F0010,161.181MiB,R68
07180814_1812_F0001,55.976MiB,R68
07180814_1812_F0002,203.092MiB,R68
07180814_1812_F0003,200.889MiB,R68
07180814_1812_F0004,199.342MiB,R68
07180814_1812_F0005,196.746MiB,R68
07180814_1812_F0006,198.231MiB,R68
07180814_1812_F0007,200.895MiB,R68
07180814_1812_F0008,195.640MiB,R68
07180814_1812_F0009,199.665MiB,R68
07180814_1812_F0010,159.310MiB,R68
07180814_1822_F0001,56.196MiB,R68
07180814_1822_F0002,203.589MiB,R68
07180814_1822_F0003,201.798MiB,R68
07180814_1822_F0004,199.444MiB,R68
07180814_1822_F0005,199.406MiB,R68
07180814_1822_F0006,195.656MiB,R68
07180814_1822_F0007,196.666MiB,R68
07180814_1822_F0008,199.275MiB,R68
07180814_1822_F0009,193.057MiB,R68
07180814_1822_F0010,158.875MiB,R68
07180814_1832_F0001,48.551MiB,R68
07180814_1832_F0002,205.203MiB,R68
07180814_1832_F0003,201.555MiB,R68
07180814_1832_F0004,194.407MiB,R68
07180814_1832_F0005,198.702MiB,R68
07180814_1832_F0006,198.977MiB,R68
07180814_1832_F0007,197.555MiB,R68
07180814_1832_F0008,200.105MiB,R68
07180814_1832_F0009,197.673MiB,R68
07180814_1832_F0010,154.795MiB,R68
07180814_1842_F0001,48.606MiB,R68
07180814_1842_F0002,204.519MiB,R68
07180814_1842_F0003,200.951MiB,R68
07180814_1842_F0004,198.190MiB,R68
07180814_1842_F0005,198.898MiB,R68
07180814_1842_F0006,197.651MiB,R68
07180814_1842_F0007,198.441MiB,R68
07180814_1842_F0008,197.973MiB,R68
07180814_1842_F0009,199.911MiB,R68
07180814_1842_F0010,151.387MiB,R68
07180814_1932_F0001,49.891MiB,R68
07180814_1932_F0002,199.688MiB,R68
07180814_1932_F0003,200.146MiB,R68
07180814_1932_F0004,196.026MiB,R68
07180814_1932_F0005,198.725MiB,R68
07180814_1932_F0006,196.428MiB,R68
07180814_1932_F0007,195.743MiB,R68
07180814_1932_F0008,199.897MiB,R68
07180814_1932_F0009,198.061MiB,R68
07180814_1932_F0010,147.948MiB,R68
07180814_1942_F0001,50.190MiB,R68
07180814_1942_F0002,200.189MiB,R68
07180814_1942_F0003,201.317MiB,R68
07180814_1942_F0004,190.537MiB,R68
07180814_1942_F0005,189.585MiB,R68
07180814_1942_F0006,194.843MiB,R68
07180814_1942_F0007,198.170MiB,R68
07180814_1942_F0008,195.221MiB,R68
07180814_1942_F0009,197.917MiB,R68
07180814_1942_F0010,155.553MiB,R68
07180814_1952_F0001,48.071MiB,R68
07180814_1952_F0002,203.025MiB,R68
07180814_1952_F0003,200.118MiB,R68
07180814_1952_F0004,194.228MiB,R68
07180814_1952_F0005,196.639MiB,R68
07180814_1952_F0006,198.655MiB,R68
07180814_1952_F0007,189.238MiB,R68
07180814_1952_F0008,191.155MiB,R68
07180814_1952_F0009,193.563MiB,R68
07180814_1952_F0010,160.236MiB,R68
07180814_2002_F0001,53.253MiB,R68
07180814_2002_F0002,202.988MiB,R68
07180814_2002_F0003,199.958MiB,R68
07180814_2002_F0004,197.607MiB,R68
07180814_2002_F0005,192.306MiB,R68
07180814_2002_F0006,197.257MiB,R68
07180814_2002_F0007,196.830MiB,R68
07180814_2002_F0008,198.852MiB,R68
07180814_2002_F0009,196.381MiB,R68
07180814_2002_F0010,159.484MiB,R68
07180814_2012_F0001,56.998MiB,R68
07180814_2012_F0002,202.858MiB,R68
07180814_2012_F0003,201.174MiB,R68
07180814_2012_F0004,194.905MiB,R68
07180814_2012_F0005,198.446MiB,R68
07180814_2012_F0006,197.902MiB,R68
07180814_2012_F0007,194.744MiB,R68
07180814_2012_F0008,201.851MiB,R68
07180814_2012_F0009,196.371MiB,R68
07180814_2012_F0010,158.851MiB,R68
07180814_2022_F0001,56.432MiB,R68
07180814_2022_F0002,199.710MiB,R68
07180814_2022_F0003,204.008MiB,R68
07180814_2022_F0004,202.701MiB,R68
07180814_2022_F0005,199.660MiB,R68
07180814_2022_F0006,200.907MiB,R68
07180814_2022_F0007,200.501MiB,R68
07180814_2022_F0008,198.584MiB,R68
07180814_2022_F0009,195.584MiB,R68
07180814_2022_F0010,154.151MiB,R68
07180814_2032_F0001,50.585MiB,R68
07180814_2032_F0002,201.886MiB,R68
07180814_2032_F0003,195.414MiB,R68
07180814_2032_F0004,195.347MiB,R68
07180814_2032_F0005,199.549MiB,R68
07180814_2032_F0006,200.326MiB,R68
07180814_2032_F0007,198.513MiB,R68
07180814_2032_F0008,198.832MiB,R68
07180814_2032_F0009,198.861MiB,R68
07180814_2032_F0010,163.728MiB,R68
07180814_2043_F0001,53.470MiB,R68
07180814_2043_F0002,202.570MiB,R68
07180814_2043_F0003,202.024MiB,R68
07180814_2043_F0004,197.033MiB,R68
07180814_2043_F0005,198.604MiB,R68
07180814_2043_F0006,195.878MiB,R68
07180814_2043_F0007,195.117MiB,R68
07180814_2043_F0008,198.788MiB,R68
07180814_2043_F0009,196.871MiB,R68
07180814_2043_F0010,160.990MiB,R68
07180814_2053_F0001,49.247MiB,R68
07180814_2053_F0002,202.650MiB,R68
07180814_2053_F0003,198.563MiB,R68
07180814_2053_F0004,200.855MiB,R68
07180814_2053_F0005,200.844MiB,R68
07180814_2053_F0006,195.075MiB,R68
07180814_2053_F0007,197.782MiB,R68
07180814_2053_F0008,195.162MiB,R68
07180814_2053_F0009,196.409MiB,R68
07180814_2053_F0010,159.546MiB,R68
07180814_2103_F0001,56.550MiB,R68
07180814_2103_F0002,205.416MiB,R68
07180814_2103_F0003,199.390MiB,R68
07180814_2103_F0004,194.217MiB,R68
07180814_2103_F0005,196.664MiB,R68
07180814_2103_F0006,196.089MiB,R68
07180814_2103_F0007,193.366MiB,R68
07180814_2103_F0008,196.429MiB,R68
07180814_2103_F0009,196.520MiB,R68
07180814_2103_F0010,164.963MiB,R68
07180814_2113_F0001,55.526MiB,R68
07180814_2113_F0002,204.098MiB,R68
07180814_2113_F0003,199.138MiB,R68
07180814_2113_F0004,195.666MiB,R68
07180814_2113_F0005,194.574MiB,R68
07180814_2113_F0006,199.848MiB,R68
07180814_2113_F0007,198.059MiB,R68
07180814_2113_F0008,194.635MiB,R68
07180814_2113_F0009,199.734MiB,R68
07180814_2113_F0010,162.208MiB,R68
07180814_2123_F0001,57.505MiB,R68
07180814_2123_F0002,201.430MiB,R68
07180814_2123_F0003,196.448MiB,R68
07180814_2123_F0004,198.101MiB,R68
07180814_2123_F0005,197.092MiB,R68
07180814_2123_F0006,194.167MiB,R68
07180814_2123_F0007,200.180MiB,R68
07180814_2123_F0008,197.948MiB,R68
07180814_2123_F0009,196.036MiB,R68
07180814_2123_F0010,160.519MiB,R68
07180814_2214_F0001,49.003MiB,R68
07180814_2214_F0002,203.034MiB,R68
07180814_2214_F0003,192.804MiB,R68
07180814_2214_F0004,191.249MiB,R68
07180814_2214_F0005,197.432MiB,R68
07180814_2214_F0006,194.317MiB,R68
07180814_2214_F0007,189.433MiB,R68
07180814_2214_F0008,198.525MiB,R68
07180814_2214_F0009,192.052MiB,R68
07180814_2214_F0010,165.286MiB,R68
07180814_2224_F0001,55.954MiB,R68
07180814_2224_F0002,197.808MiB,R68
07180814_2224_F0003,198.926MiB,R68
07180814_2224_F0004,199.130MiB,R68
07180814_2224_F0005,193.779MiB,R68
07180814_2224_F0006,197.516MiB,R68
07180814_2224_F0007,191.797MiB,R68
07180814_2224_F0008,191.737MiB,R68
07180814_2224_F0009,191.691MiB,R68
07180814_2224_F0010,149.606MiB,R68
07180814_2235_F0001,50.445MiB,R68
07180814_2235_F0002,195.339MiB,R68
07180814_2235_F0003,197.868MiB,R68
07180814_2235_F0004,190.886MiB,R68
07180814_2235_F0005,194.993MiB,R68
07180814_2235_F0006,192.471MiB,R68
07180814_2235_F0007,196.786MiB,R68
07180814_2235_F0008,195.157MiB,R68
07180814_2235_F0009,191.902MiB,R68
07180814_2235_F0010,151.089MiB,R68
07180814_2245_F0001,53.328MiB,R68
07180814_2245_F0002,196.978MiB,R68
07180814_2245_F0003,194.935MiB,R68
07180814_2245_F0004,192.806MiB,R68
07180814_2245_F0005,190.208MiB,R68
07180814_2245_F0006,198.089MiB,R68
07180814_2245_F0007,189.648MiB,R68
07180814_2245_F0008,190.319MiB,R68
07180814_2245_F0009,197.357MiB,R68
07180814_2245_F0010,154.551MiB,R68
07180814_2255_F0001,48.342MiB,R68
07180814_2255_F0002,201.566MiB,R68
07180814_2255_F0003,200.919MiB,R68
07180814_2255_F0004,197.025MiB,R68
07180814_2255_F0005,195.434MiB,R68
07180814_2255_F0006,196.585MiB,R68
07180814_2255_F0007,197.640MiB,R68
07180814_2255_F0008,200.498MiB,R68
07180814_2255_F0009,197.583MiB,R68
07180814_2255_F0010,159.933MiB,R68
07180814_2305_F0001,56.154MiB,R68
07180814_2305_F0002,205.173MiB,R68
07180814_2305_F0003,202.268MiB,R68
07180814_2305_F0004,200.428MiB,R68
07180814_2305_F0005,197.214MiB,R68
07180814_2305_F0006,201.062MiB,R68
07180814_2305_F0007,199.914MiB,R68
07180814_2305_F0008,202.467MiB,R68
07180814_2305_F0009,199.011MiB,R68
07180814_2305_F0010,159.103MiB,R68
07180814_2315_F0001,48.901MiB,R68
07180814_2315_F0002,196.502MiB,R68
07180814_2315_F0003,194.549MiB,R68
07180814_2315_F0004,190.737MiB,R68
07180814_2315_F0005,195.514MiB,R68
07180814_2315_F0006,197.611MiB,R68
07180814_2315_F0007,196.344MiB,R68
07180814_2315_F0008,190.602MiB,R68
07180814_2315_F0009,195.038MiB,R68
07180814_2315_F0010,153.884MiB,R68
07180814_2325_F0001,52.027MiB,R68
07180814_2325_F0002,204.988MiB,R68
07180814_2325_F0003,194.706MiB,R68
07180814_2325_F0004,193.243MiB,R68
07180814_2325_F0005,195.881MiB,R68
07180814_2325_F0006,194.101MiB,R68
07180814_2325_F0007,197.891MiB,R68
07180814_2325_F0008,196.423MiB,R68
07180814_2325_F0009,192.767MiB,R68
07180814_2325_F0010,157.075MiB,R68
07180814_2335_F0001,56.728MiB,R68
07180814_2335_F0002,196.878MiB,R68
07180814_2335_F0003,196.689MiB,R68
07180814_2335_F0004,197.139MiB,R68
07180814_2335_F0005,193.207MiB,R68
07180814_2335_F0006,196.587MiB,R68
07180814_2335_F0007,194.138MiB,R68
07180814_2335_F0008,197.802MiB,R68
07180814_2335_F0009,202.711MiB,R68
07180814_2335_F0010,163.758MiB,R68
07180814_2346_F0001,50.988MiB,R68
07180814_2346_F0002,201.635MiB,R68
07180814_2346_F0003,203.180MiB,R68
07180814_2346_F0004,194.598MiB,R68
07180814_2346_F0005,197.069MiB,R68
07180814_2346_F0006,198.366MiB,R68
07180814_2346_F0007,201.898MiB,R68
07180814_2346_F0008,198.546MiB,R68
07180814_2346_F0009,200.587MiB,R68
07180814_2346_F0010,164.796MiB,R68
07180814_2356_F0001,50.883MiB,R68
07180814_2356_F0002,203.044MiB,R68
07180814_2356_F0003,199.948MiB,R68
07180814_2356_F0004,191.881MiB,R68
07180814_2356_F0005,190.660MiB,R68
07180814_2356_F0006,194.261MiB,R68
07180814_2356_F0007,194.595MiB,R68
07180814_2356_F0008,195.906MiB,R68
07180814_2356_F0009,189.777MiB,R68
07180814_2356_F0010,162.859MiB,R68
07180815_0006_F0001,51.128MiB,R68
07180815_0006_F0002,197.546MiB,R68
07180815_0006_F0003,196.300MiB,R68
07180815_0006_F0004,194.599MiB,R68
07180815_0006_F0005,195.724MiB,R68
07180815_0006_F0006,200.001MiB,R68
07180815_0006_F0007,200.142MiB,R68
07180815_0006_F0008,194.431MiB,R68
07180815_0006_F0009,196.399MiB,R68
07180815_0006_F0010,156.937MiB,R68
07180815_0056_F0001,49.633MiB,R68
07180815_0056_F0002,205.193MiB,R68
07180815_0056_F0003,201.863MiB,R68
07180815_0056_F0004,197.043MiB,R68
07180815_0056_F0005,201.780MiB,R68
07180815_0056_F0006,199.979MiB,R68
07180815_0056_F0007,199.946MiB,R68
07180815_0056_F0008,197.405MiB,R68
07180815_0056_F0009,201.256MiB,R68
07180815_0056_F0010,154.123MiB,R68
07180815_0106_F0001,56.111MiB,R68
07180815_0106_F0002,204.510MiB,R68
07180815_0106_F0003,200.091MiB,R68
07180815_0106_F0004,199.009MiB,R68
07180815_0106_F0005,199.134MiB,R68
07180815_0106_F0006,197.655MiB,R68
07180815_0106_F0007,200.752MiB,R68
07180815_0106_F0008,196.612MiB,R68
07180815_0106_F0009,198.128MiB,R68
07180815_0106_F0010,158.265MiB,R68
07180815_0116_F0001,51.205MiB,R68
07180815_0116_F0002,201.138MiB,R68
07180815_0116_F0003,201.475MiB,R68
07180815_0116_F0004,195.649MiB,R68
07180815_0116_F0005,194.661MiB,R68
07180815_0116_F0006,194.772MiB,R68
07180815_0116_F0007,197.772MiB,R68
07180815_0116_F0008,195.861MiB,R68
07180815_0116_F0009,197.632MiB,R68
07180815_0116_F0010,173.563MiB,R68
07180815_0126_F0001,50.078MiB,R68
07180815_0126_F0002,203.480MiB,R68
07180815_0126_F0003,201.484MiB,R68
07180815_0126_F0004,195.373MiB,R68
07180815_0126_F0005,196.604MiB,R68
07180815_0126_F0006,196.892MiB,R68
07180815_0126_F0007,198.477MiB,R68
07180815_0126_F0008,201.359MiB,R68
07180815_0126_F0009,200.770MiB,R68
07180815_0126_F0010,168.256MiB,R68
07180815_0136_F0001,55.792MiB,R68
07180815_0136_F0002,204.798MiB,R68
07180815_0136_F0003,202.206MiB,R68
07180815_0136_F0004,199.350MiB,R68
07180815_0136_F0005,199.263MiB,R68
07180815_0136_F0006,201.097MiB,R68
07180815_0136_F0007,200.680MiB,R68
07180815_0136_F0008,198.260MiB,R68
07180815_0136_F0009,201.908MiB,R68
07180815_0136_F0010,165.640MiB,R68
07180815_0146_F0001,54.200MiB,R68
07180815_0146_F0002,204.787MiB,R68
07180815_0146_F0003,205.036MiB,R68
07180815_0146_F0004,197.851MiB,R68
07180815_0146_F0005,200.418MiB,R68
07180815_0146_F0006,199.273MiB,R68
07180815_0146_F0007,201.684MiB,R68
07180815_0146_F0008,199.956MiB,R68
07180815_0146_F0009,198.586MiB,R68
07180815_0146_F0010,158.201MiB,R68
07180815_0156_F0001,51.635MiB,R68
07180815_0156_F0002,204.706MiB,R68
07180815_0156_F0003,201.975MiB,R68
07180815_0156_F0004,201.762MiB,R68
07180815_0156_F0005,200.646MiB,R68
07180815_0156_F0006,198.711MiB,R68
07180815_0156_F0007,198.427MiB,R68
07180815_0156_F0008,196.854MiB,R68
07180815_0156_F0009,200.449MiB,R68
07180815_0156_F0010,174.522MiB,R68
07180815_0207_F0001,51.685MiB,R68
07180815_0207_F0002,206.046MiB,R68
07180815_0207_F0003,205.849MiB,R68
07180815_0207_F0004,199.212MiB,R68
07180815_0207_F0005,198.863MiB,R68
07180815_0207_F0006,197.718MiB,R68
07180815_0207_F0007,201.501MiB,R68
07180815_0207_F0008,200.428MiB,R68
07180815_0207_F0009,198.012MiB,R68
07180815_0207_F0010,165.119MiB,R68
07180815_0217_F0001,51.468MiB,R68
07180815_0217_F0002,206.038MiB,R68
07180815_0217_F0003,204.680MiB,R68
07180815_0217_F0004,199.204MiB,R68
07180815_0217_F0005,200.642MiB,R68
07180815_0217_F0006,198.172MiB,R68
07180815_0217_F0007,202.647MiB,R68
07180815_0217_F0008,200.905MiB,R68
07180815_0217_F0009,199.017MiB,R68
07180815_0217_F0010,162.391MiB,R68
07180815_0227_F0001,49.106MiB,R68
07180815_0227_F0002,206.079MiB,R68
07180815_0227_F0003,204.380MiB,R68
07180815_0227_F0004,199.759MiB,R68
07180815_0227_F0005,202.292MiB,R68
07180815_0227_F0006,201.220MiB,R68
07180815_0227_F0007,194.882MiB,R68
07180815_0227_F0008,201.050MiB,R68
07180815_0227_F0009,199.413MiB,R68
07180815_0227_F0010,160.516MiB,R68
07180815_0237_F0001,51.126MiB,R68
07180815_0237_F0002,204.551MiB,R68
07180815_0237_F0003,200.115MiB,R68
07180815_0237_F0004,202.022MiB,R68
07180815_0237_F0005,198.036MiB,R68
07180815_0237_F0006,198.970MiB,R68
07180815_0237_F0007,196.597MiB,R68
07180815_0237_F0008,200.128MiB,R68
07180815_0237_F0009,200.644MiB,R68
07180815_0237_F0010,168.715MiB,R68
07180815_0247_F0001,50.908MiB,R68
07180815_0247_F0002,205.160MiB,R68
07180815_0247_F0003,203.506MiB,R68
07180815_0247_F0004,202.352MiB,R68
07180815_0247_F0005,200.651MiB,R68
07180815_0247_F0006,200.949MiB,R68
07180815_0247_F0007,199.912MiB,R68
07180815_0247_F0008,196.546MiB,R68
07180815_0247_F0009,200.603MiB,R68
07180815_0247_F0010,164.997MiB,R68
07180815_0337_F0001,51.397MiB,R68
07180815_0337_F0002,205.407MiB,R68
07180815_0337_F0003,199.535MiB,R68
07180815_0337_F0004,201.098MiB,R68
07180815_0337_F0005,200.037MiB,R68
07180815_0337_F0006,196.840MiB,R68
07180815_0337_F0007,201.105MiB,R68
07180815_0337_F0008,200.141MiB,R68
07180815_0337_F0009,201.240MiB,R68
07180815_0337_F0010,152.927MiB,R68
07180815_0347_F0001,47.440MiB,R68
07180815_0347_F0002,205.192MiB,R68
07180815_0347_F0003,192.016MiB,R68
07180815_0347_F0004,197.757MiB,R68
07180815_0347_F0005,202.549MiB,R68
07180815_0347_F0006,200.691MiB,R68
07180815_0347_F0007,200.280MiB,R68
07180815_0347_F0008,199.745MiB,R68
07180815_0347_F0009,197.531MiB,R68
07180815_0347_F0010,165.109MiB,R68
07180815_0357_F0001,50.523MiB,R68
07180815_0357_F0002,203.600MiB,R68
07180815_0357_F0003,204.468MiB,R68
07180815_0357_F0004,201.509MiB,R68
07180815_0357_F0005,200.296MiB,R68
07180815_0357_F0006,200.722MiB,R68
07180815_0357_F0007,199.551MiB,R68
07180815_0357_F0008,197.252MiB,R68
07180815_0357_F0009,200.464MiB,R68
07180815_0357_F0010,164.085MiB,R68
07180815_0407_F0001,48.550MiB,R68
07180815_0407_F0002,205.178MiB,R68
07180815_0407_F0003,204.955MiB,R68
07180815_0407_F0004,199.704MiB,R68
07180815_0407_F0005,203.311MiB,R68
07180815_0407_F0006,199.248MiB,R68
07180815_0407_F0007,197.662MiB,R68
07180815_0407_F0008,201.435MiB,R68
07180815_0407_F0009,196.749MiB,R68
07180815_0407_F0010,161.936MiB,R68
07180815_0417_F0001,48.473MiB,R68
07180815_0417_F0002,204.404MiB,R68
07180815_0417_F0003,202.221MiB,R68
07180815_0417_F0004,199.652MiB,R68
07180815_0417_F0005,199.565MiB,R68
07180815_0417_F0006,198.435MiB,R68
07180815_0417_F0007,201.552MiB,R68
07180815_0417_F0008,200.464MiB,R68
07180815_0417_F0009,197.585MiB,R68
07180815_0417_F0010,166.514MiB,R68
07180815_0427_F0001,51.698MiB,R68
07180815_0427_F0002,206.464MiB,R68
07180815_0427_F0003,200.795MiB,R68
07180815_0427_F0004,200.082MiB,R68
07180815_0427_F0005,196.700MiB,R68
07180815_0427_F0006,202.539MiB,R68
07180815_0427_F0007,198.164MiB,R68
07180815_0427_F0008,200.028MiB,R68
07180815_0427_F0009,199.994MiB,R68
07180815_0427_F0010,165.782MiB,R68
07180815_0438_F0001,48.823MiB,R68
07180815_0438_F0002,203.247MiB,R68
07180815_0438_F0003,205.286MiB,R68
07180815_0438_F0004,202.634MiB,R68
07180815_0438_F0005,202.775MiB,R68
07180815_0438_F0006,199.996MiB,R68
07180815_0438_F0007,202.572MiB,R68
07180815_0438_F0008,198.701MiB,R68
07180815_0438_F0009,201.935MiB,R68
07180815_0438_F0010,154.784MiB,R68
07180815_0448_F0001,53.928MiB,R68
07180815_0448_F0002,207.734MiB,R68
07180815_0448_F0003,204.837MiB,R68
07180815_0448_F0004,199.813MiB,R68
07180815_0448_F0005,199.063MiB,R68
07180815_0448_F0006,200.378MiB,R68
07180815_0448_F0007,202.741MiB,R68
07180815_0448_F0008,195.537MiB,R68
07180815_0448_F0009,198.543MiB,R68
07180815_0448_F0010,169.038MiB,R68
07180815_0458_F0001,52.746MiB,R68
07180815_0458_F0002,204.158MiB,R68
07180815_0458_F0003,205.491MiB,R68
07180815_0458_F0004,201.323MiB,R68
07180815_0458_F0005,202.026MiB,R68
07180815_0458_F0006,200.593MiB,R68
07180815_0458_F0007,201.565MiB,R68
07180815_0458_F0008,202.366MiB,R68
07180815_0458_F0009,197.592MiB,R68
07180815_0458_F0010,158.861MiB,R68
07180815_0508_F0001,49.654MiB,R68
07180815_0508_F0002,206.572MiB,R68
07180815_0508_F0003,206.201MiB,R68
07180815_0508_F0004,200.420MiB,R68
07180815_0508_F0005,200.059MiB,R68
07180815_0508_F0006,199.009MiB,R68
07180815_0508_F0007,196.644MiB,R68
07180815_0508_F0008,196.055MiB,R68
07180815_0508_F0009,200.328MiB,R68
07180815_0508_F0010,155.452MiB,R68
07180815_0518_F0001,48.905MiB,R68
07180815_0518_F0002,205.551MiB,R68
07180815_0518_F0003,203.320MiB,R68
07180815_0518_F0004,195.417MiB,R68
07180815_0518_F0005,200.161MiB,R68
